datetime,site_id,variable,depth,observation
2023-05-21T00:00:00Z,sunp,temperature,1,12.263488472222225
2023-05-21T00:00:00Z,sunp,temperature,2,12.24088888888889
2023-05-21T00:00:00Z,sunp,temperature,3,12.1929675
2023-05-21T00:00:00Z,sunp,temperature,4,12.117088402777778
2023-05-21T00:00:00Z,sunp,temperature,5,12.021373819444443
2023-05-21T00:00:00Z,sunp,temperature,6,11.971674583333334
2023-05-21T00:00:00Z,sunp,temperature,7,11.779714444444444
2023-05-21T00:00:00Z,sunp,temperature,8,11.498425972222222
2023-05-21T00:00:00Z,sunp,temperature,9,11.205572152777778
2023-05-21T00:00:00Z,sunp,temperature,10,10.638328263888887
2023-05-29T00:00:00Z,sunp,temperature,1,15.719223819444444
2023-05-29T00:00:00Z,sunp,temperature,2,15.426180277777778
2023-05-29T00:00:00Z,sunp,temperature,3,15.181586666666666
2023-05-29T00:00:00Z,sunp,temperature,4,14.711996041666668
2023-05-29T00:00:00Z,sunp,temperature,5,13.801271111111111
2023-05-29T00:00:00Z,sunp,temperature,6,13.32597673611111
2023-05-29T00:00:00Z,sunp,temperature,7,13.020345694444444
2023-05-29T00:00:00Z,sunp,temperature,8,12.504132708333334
2023-05-29T00:00:00Z,sunp,temperature,9,11.781074652777775
2023-05-29T00:00:00Z,sunp,temperature,10,11.380481111111113
2023-07-08T00:00:00Z,sunp,temperature,1,25.44192784722222
2023-07-08T00:00:00Z,sunp,temperature,2,25.146350555555557
2023-07-08T00:00:00Z,sunp,temperature,3,23.20908375
2023-07-08T00:00:00Z,sunp,temperature,4,21.64173013888889
2023-07-08T00:00:00Z,sunp,temperature,5,20.024242430555557
2023-07-08T00:00:00Z,sunp,temperature,6,18.12939875
2023-07-08T00:00:00Z,sunp,temperature,7,16.476153819444445
2023-07-08T00:00:00Z,sunp,temperature,8,15.090093611111111
2023-07-08T00:00:00Z,sunp,temperature,9,13.504794722222222
2023-07-08T00:00:00Z,sunp,temperature,10,12.44264826388889
2023-08-01T00:00:00Z,sunp,temperature,1,23.278373541666667
2023-08-01T00:00:00Z,sunp,temperature,2,23.299874305555555
2023-08-01T00:00:00Z,sunp,temperature,3,23.300949444444445
2023-08-01T00:00:00Z,sunp,temperature,4,23.272197847222223
2023-08-01T00:00:00Z,sunp,temperature,5,23.06917895833333
2023-08-01T00:00:00Z,sunp,temperature,6,20.367642361111113
2023-08-01T00:00:00Z,sunp,temperature,7,16.721880277777778
2023-08-01T00:00:00Z,sunp,temperature,8,14.70294451388889
2023-08-01T00:00:00Z,sunp,temperature,9,13.575028263888887
2023-08-01T00:00:00Z,sunp,temperature,10,12.777555972222222
2023-10-04T00:00:00Z,sunp,temperature,1,18.794694791666668
2023-10-04T00:00:00Z,sunp,temperature,2,18.283021597222223
2023-10-04T00:00:00Z,sunp,temperature,3,17.996473958333333
2023-10-04T00:00:00Z,sunp,temperature,4,17.829047291666665
2023-10-04T00:00:00Z,sunp,temperature,5,17.71547111111111
2023-10-04T00:00:00Z,sunp,temperature,6,17.660595
2023-10-04T00:00:00Z,sunp,temperature,7,17.555917430555557
2023-10-04T00:00:00Z,sunp,temperature,8,17.467318541666668
