station,date,depth_m,layer,site_type,parameter,value,flag,gen_flag,org_sampid,org_id
80,2000-08-21,NA,,stream,alkalinity_mglCaCO3,3.2,,,NA,21203
40,2000-08-21,NA,,stream,alkalinity_mglCaCO3,5.7,,,NA,21205
100,2000-08-20,NA,,lake,alkalinity_mglCaCO3,3.6,,,NA,21202
220,2000-08-13,NA,E,lake,alkalinity_mglCaCO3,4.7,,,NA,21196
200,2000-08-13,NA,E,lake,alkalinity_mglCaCO3,4.8,,,NA,21190
210,2000-08-13,NA,E,lake,alkalinity_mglCaCO3,4.8,,,NA,21193
230,2000-08-13,NA,E,lake,alkalinity_mglCaCO3,4.6,,,NA,21199
70,2000-08-09,NA,,stream,alkalinity_mglCaCO3,4.5,,,NA,21186
60,2000-08-06,NA,,stream,alkalinity_mglCaCO3,4.7,,,NA,21162
50,2000-08-06,NA,,stream,alkalinity_mglCaCO3,4.7,,,NA,21161
110,2000-08-02,NA,,lake,alkalinity_mglCaCO3,4.5,,,NA,21155
10,2000-08-02,NA,I,lake,alkalinity_mglCaCO3,4.9,,,NA,21154
80,2000-08-02,NA,,stream,alkalinity_mglCaCO3,5.4,,,NA,21156
90,2000-08-02,NA,,stream,alkalinity_mglCaCO3,5.5,,,NA,21157
100,2000-08-02,NA,,lake,alkalinity_mglCaCO3,4.2,,,NA,21158
30,2000-08-02,NA,,stream,alkalinity_mglCaCO3,4.1,,,NA,21153
20,2000-08-01,NA,,lake,alkalinity_mglCaCO3,5.6,,,NA,21152
40,2000-08-01,NA,,stream,alkalinity_mglCaCO3,4.7,,,NA,21148
200,2000-07-24,NA,E,lake,alkalinity_mglCaCO3,5.2,,,NA,21127
220,2000-07-24,NA,E,lake,alkalinity_mglCaCO3,5,,,NA,21133
230,2000-07-24,NA,E,lake,alkalinity_mglCaCO3,5.5,,,NA,21136
210,2000-07-24,NA,E,lake,alkalinity_mglCaCO3,5,,,NA,21130
90,2000-07-12,NA,,stream,alkalinity_mglCaCO3,5.4,,,NA,21087
80,2000-07-12,NA,,stream,alkalinity_mglCaCO3,5.6,,,NA,21086
110,2000-07-12,NA,,lake,alkalinity_mglCaCO3,5.6,,,NA,21088
10,2000-07-12,NA,I,lake,alkalinity_mglCaCO3,6,,,NA,21085
20,2000-07-11,NA,,lake,alkalinity_mglCaCO3,6,,,NA,21084
60,2000-07-11,NA,,stream,alkalinity_mglCaCO3,4.8,,,NA,21083
50,2000-07-11,NA,,stream,alkalinity_mglCaCO3,4.6,,,NA,21082
40,2000-07-10,NA,,stream,alkalinity_mglCaCO3,4.9,,,NA,21081
70,2000-07-10,NA,,stream,alkalinity_mglCaCO3,4.5,,,NA,21080
100,2000-07-10,NA,,lake,alkalinity_mglCaCO3,4.7,,,NA,21079
30,2000-07-09,NA,,stream,alkalinity_mglCaCO3,4.8,,,NA,21078
200,2000-07-06,NA,E,lake,alkalinity_mglCaCO3,4.9,,,NA,21066
210,2000-07-06,NA,E,lake,alkalinity_mglCaCO3,4.4,,,NA,21069
220,2000-07-06,NA,E,lake,alkalinity_mglCaCO3,4.5,,,NA,21072
230,2000-07-06,NA,E,lake,alkalinity_mglCaCO3,5.4,,,NA,21075
110,2000-06-21,NA,,lake,alkalinity_mglCaCO3,5.5,,,NA,21031
10,2000-06-21,NA,I,lake,alkalinity_mglCaCO3,5.4,,,NA,21030
100,2000-06-20,NA,,lake,alkalinity_mglCaCO3,5.2,,,NA,21029
40,2000-06-19,NA,,stream,alkalinity_mglCaCO3,5.4,,,NA,21026
90,2000-06-18,NA,,stream,alkalinity_mglCaCO3,4.4,,,NA,21028
80,2000-06-18,NA,,stream,alkalinity_mglCaCO3,4.3,,,NA,21027
220,2000-06-14,NA,E,lake,alkalinity_mglCaCO3,4.1,,,NA,21020
210,2000-06-14,NA,E,lake,alkalinity_mglCaCO3,4.3,,,NA,21017
200,2000-06-14,NA,E,lake,alkalinity_mglCaCO3,0.8,suspect,,NA,21014
230,2000-06-14,NA,E,lake,alkalinity_mglCaCO3,4,,,NA,21023
210,1999-10-12,NA,E,lake,alkalinity_mglCaCO3,5.2,,,NA,20606
10,1999-10-02,NA,I,lake,alkalinity_mglCaCO3,3.9,,,NA,20683
110,1999-10-02,NA,,lake,alkalinity_mglCaCO3,4.8,,,NA,20684
220,1999-09-20,NA,E,lake,alkalinity_mglCaCO3,4.2,,,NA,20562
200,1999-09-20,NA,E,lake,alkalinity_mglCaCO3,4.8,,,NA,20559
230,1999-09-20,NA,E,lake,alkalinity_mglCaCO3,3.7,,,NA,20565
30,1999-09-14,NA,,stream,alkalinity_mglCaCO3,4.9,,,NA,20689
40,1999-09-14,NA,,stream,alkalinity_mglCaCO3,4.8,,,NA,20558
70,1999-09-12,NA,,stream,alkalinity_mglCaCO3,4,,,NA,20555
80,1999-09-12,NA,,stream,alkalinity_mglCaCO3,4.3,,,NA,20556
90,1999-09-12,NA,,stream,alkalinity_mglCaCO3,4.5,,,NA,20557
20,1999-09-09,NA,,lake,alkalinity_mglCaCO3,4.1,,,NA,20553
30,1999-09-09,NA,,stream,alkalinity_mglCaCO3,6.4,,,NA,20554
670,1999-09-07,NA,,stream,alkalinity_mglCaCO3,11.4,,,NA,20538
670.5,1999-09-07,NA,,stream,alkalinity_mglCaCO3,4.5,,,NA,20539
110,1999-08-31,NA,,lake,alkalinity_mglCaCO3,4.5,,,NA,20537
10,1999-08-31,NA,I,lake,alkalinity_mglCaCO3,4,,,NA,20536
100,1999-08-24,NA,,lake,alkalinity_mglCaCO3,3.6,,,NA,20514
40,1999-08-23,NA,,stream,alkalinity_mglCaCO3,4.1,,,NA,20522
20,1999-08-18,NA,,lake,alkalinity_mglCaCO3,3.7,,,NA,20521
10,1999-08-18,NA,I,lake,alkalinity_mglCaCO3,3.4,,,NA,20520
220,1999-08-10,NA,E,lake,alkalinity_mglCaCO3,2.7,,,NA,20490
210,1999-08-10,NA,E,lake,alkalinity_mglCaCO3,2.8,,,NA,20487
200,1999-08-10,NA,E,lake,alkalinity_mglCaCO3,2.8,,,NA,20484
230,1999-08-10,NA,E,lake,alkalinity_mglCaCO3,3,,,NA,20493
70,1999-08-08,NA,,stream,alkalinity_mglCaCO3,2.6,,,NA,20483
60,1999-08-04,NA,,stream,alkalinity_mglCaCO3,3,,,NA,20482
50,1999-08-04,NA,,stream,alkalinity_mglCaCO3,3,,,NA,20481
10,1999-08-03,NA,I,lake,alkalinity_mglCaCO3,3.1,,,NA,20478
110,1999-08-03,NA,,lake,alkalinity_mglCaCO3,2.9,,,NA,20479
40,1999-08-03,NA,,stream,alkalinity_mglCaCO3,3.1,,,NA,20480
30,1999-08-02,NA,,stream,alkalinity_mglCaCO3,3.1,,,NA,20476
100,1999-08-02,NA,,lake,alkalinity_mglCaCO3,2.9,,,NA,20475
90,1999-08-01,NA,,stream,alkalinity_mglCaCO3,3.3,,,NA,20474
80,1999-08-01,NA,,stream,alkalinity_mglCaCO3,2.6,,,NA,20473
210,1999-07-20,NA,E,lake,alkalinity_mglCaCO3,3.8,,,NA,20453
220,1999-07-20,NA,E,lake,alkalinity_mglCaCO3,3.7,,,NA,20455
230,1999-07-20,NA,E,lake,alkalinity_mglCaCO3,2.7,,,NA,20458
200,1999-07-20,NA,E,lake,alkalinity_mglCaCO3,3.2,,,NA,20451
70,1999-07-18,NA,,stream,alkalinity_mglCaCO3,3.1,,,NA,20461
90,1999-07-14,NA,,stream,alkalinity_mglCaCO3,3.7,,,NA,20439
80,1999-07-14,NA,,stream,alkalinity_mglCaCO3,2.9,,,NA,20438
30,1999-07-14,NA,,stream,alkalinity_mglCaCO3,3.5,,,NA,20437
10,1999-07-13,NA,I,lake,alkalinity_mglCaCO3,3.6,,,NA,20432
110,1999-07-13,NA,,lake,alkalinity_mglCaCO3,2.9,,,NA,20433
50,1999-07-13,NA,,stream,alkalinity_mglCaCO3,3.5,,,NA,20434
60,1999-07-13,NA,,stream,alkalinity_mglCaCO3,3.6,,,NA,20435
40,1999-07-12,NA,,stream,alkalinity_mglCaCO3,2.9,,,NA,20430
20,1999-07-12,NA,,lake,alkalinity_mglCaCO3,3.9,,,NA,20436
230,1999-07-01,NA,E,lake,alkalinity_mglCaCO3,4.3,,,NA,20417
200,1999-07-01,NA,E,lake,alkalinity_mglCaCO3,3.5,,,NA,20411
220,1999-07-01,NA,E,lake,alkalinity_mglCaCO3,3.3,,,NA,20414
110,1999-06-30,NA,,lake,alkalinity_mglCaCO3,4.1,,,NA,20688
10,1999-06-30,NA,I,lake,alkalinity_mglCaCO3,3.6,,,NA,20687
210,1999-06-28,NA,E,lake,alkalinity_mglCaCO3,3.1,,,NA,20408
90,1999-06-27,NA,,stream,alkalinity_mglCaCO3,3,,,NA,20407
60,1999-06-24,NA,,stream,alkalinity_mglCaCO3,2.7,,,NA,20406
50,1999-06-24,NA,,stream,alkalinity_mglCaCO3,2.9,,,NA,20405
90,1999-06-23,NA,,stream,alkalinity_mglCaCO3,2.8,,,NA,20404
80,1999-06-23,NA,,stream,alkalinity_mglCaCO3,3.1,,,NA,20403
30,1999-06-22,NA,,stream,alkalinity_mglCaCO3,4.9,,,NA,20402
200,1999-06-07,NA,E,lake,alkalinity_mglCaCO3,4.8,,,NA,20366
210,1999-06-07,NA,E,lake,alkalinity_mglCaCO3,2.2,,,NA,20368
220,1999-06-07,NA,E,lake,alkalinity_mglCaCO3,2.9,,,NA,20371
230,1999-06-07,NA,E,lake,alkalinity_mglCaCO3,3,,,NA,20374
50,1999-06-05,NA,,stream,alkalinity_mglCaCO3,3.2,,,NA,20363
60,1999-06-05,NA,,stream,alkalinity_mglCaCO3,3,,,NA,20364
80,1999-06-04,NA,,stream,alkalinity_mglCaCO3,2.8,,,NA,20365
220,1999-05-26,NA,E,lake,alkalinity_mglCaCO3,4.3,,,NA,20344
230,1999-05-26,NA,E,lake,alkalinity_mglCaCO3,5,,,NA,20347
200,1999-05-26,NA,E,lake,alkalinity_mglCaCO3,5.7,,,NA,20341
30,1998-10-07,NA,,stream,alkalinity_mglCaCO3,4.8,,,NA,20146
10,1998-10-06,NA,I,lake,alkalinity_mglCaCO3,3,,,NA,20140
10,1998-10-06,NA,H,lake,alkalinity_mglCaCO3,0,suspect,,NA,20141
110,1998-10-06,NA,,lake,alkalinity_mglCaCO3,3.1,,,NA,20142
110,1998-10-06,NA,H,lake,alkalinity_mglCaCO3,0,suspect,,NA,20143
90,1998-10-06,NA,,stream,alkalinity_mglCaCO3,4.5,,,NA,20145
80,1998-10-06,NA,,stream,alkalinity_mglCaCO3,3.1,,,NA,20144
40,1998-10-05,NA,,stream,alkalinity_mglCaCO3,4.2,,,NA,20165
230,1998-09-29,NA,E,lake,alkalinity_mglCaCO3,3.9,,,NA,20137
220,1998-09-29,NA,E,lake,alkalinity_mglCaCO3,4.5,,,NA,20129
222,1998-09-29,NA,E,lake,alkalinity_mglCaCO3,4.3,,,NA,20132
230,1998-09-29,NA,M,lake,alkalinity_mglCaCO3,0,suspect,,NA,20138
230,1998-09-29,NA,H,lake,alkalinity_mglCaCO3,0,suspect,,NA,20139
225,1998-09-29,NA,E,lake,alkalinity_mglCaCO3,4.4,,,NA,20134
200,1998-09-28,NA,E,lake,alkalinity_mglCaCO3,4.6,,,NA,20125
210,1998-09-28,NA,E,lake,alkalinity_mglCaCO3,4.3,,,NA,20127
110,1998-09-21,NA,,lake,alkalinity_mglCaCO3,4.1,,,NA,20102
10,1998-09-21,NA,I,lake,alkalinity_mglCaCO3,4.3,,,NA,20100
80,1998-09-17,NA,,stream,alkalinity_mglCaCO3,4.6,,,NA,20095
90,1998-09-16,NA,,stream,alkalinity_mglCaCO3,4.4,,,NA,20094
40,1998-09-14,NA,,stream,alkalinity_mglCaCO3,4.2,,,NA,20092
70,1998-09-13,NA,,stream,alkalinity_mglCaCO3,3.5,,,NA,20093
220,1998-09-09,NA,E,lake,alkalinity_mglCaCO3,4.2,,,NA,20083
210,1998-09-09,NA,E,lake,alkalinity_mglCaCO3,4.2,,,NA,20080
200,1998-09-09,NA,E,lake,alkalinity_mglCaCO3,4.4,,,NA,20077
230,1998-09-09,NA,E,lake,alkalinity_mglCaCO3,4.4,,,NA,20086
222,1998-09-09,NA,E,lake,alkalinity_mglCaCO3,4.4,,,NA,20089
60,1998-08-27,NA,,stream,alkalinity_mglCaCO3,4.12,,,NA,20179
50,1998-08-27,NA,,stream,alkalinity_mglCaCO3,4.1,,,NA,20178
80,1998-08-25,NA,,stream,alkalinity_mglCaCO3,3.7,,,NA,20066
40,1998-08-24,NA,,stream,alkalinity_mglCaCO3,4.2,,,NA,20065
230,1998-08-18,NA,E,lake,alkalinity_mglCaCO3,4.4,,,NA,20062
220,1998-08-18,NA,E,lake,alkalinity_mglCaCO3,4.1,,,NA,20059
210,1998-08-18,NA,E,lake,alkalinity_mglCaCO3,4.5,,,NA,20056
200,1998-08-18,NA,E,lake,alkalinity_mglCaCO3,4.3,,,NA,20053
70,1998-08-10,NA,,stream,alkalinity_mglCaCO3,4.1,,,NA,20037
30,1998-08-06,NA,,stream,alkalinity_mglCaCO3,4.6,,,NA,20029
60,1998-08-05,NA,,stream,alkalinity_mglCaCO3,4.8,,,NA,20028
50,1998-08-05,NA,,stream,alkalinity_mglCaCO3,4.1,,,NA,20027
10,1998-08-04,NA,I,lake,alkalinity_mglCaCO3,3.4,,,NA,20021
110,1998-08-04,NA,,lake,alkalinity_mglCaCO3,4.4,,,NA,20022
90,1998-08-04,NA,,stream,alkalinity_mglCaCO3,4.2,,,NA,20026
220,1998-07-29,NA,E,lake,alkalinity_mglCaCO3,1.1,,,NA,20014
230,1998-07-29,NA,E,lake,alkalinity_mglCaCO3,1.4,,,NA,20017
210,1998-07-29,NA,E,lake,alkalinity_mglCaCO3,0.4,,,NA,20011
200,1998-07-29,NA,E,lake,alkalinity_mglCaCO3,0.6,,,NA,20009
30,1998-07-19,NA,,stream,alkalinity_mglCaCO3,4.5,,,NA,19988
60,1998-07-15,NA,,stream,alkalinity_mglCaCO3,4.2,,,NA,19986
50,1998-07-15,NA,,stream,alkalinity_mglCaCO3,4.3,,,NA,19985
40,1998-07-14,NA,,stream,alkalinity_mglCaCO3,4.2,,,NA,19980
10,1998-07-14,NA,I,lake,alkalinity_mglCaCO3,3.9,,,NA,19984
90,1998-07-14,NA,,stream,alkalinity_mglCaCO3,4.9,,,NA,19981
110,1998-07-14,NA,I,lake,alkalinity_mglCaCO3,4,,,NA,19982
80,1998-07-13,NA,,stream,alkalinity_mglCaCO3,3.9,,,NA,19979
225,1998-07-06,NA,E,lake,alkalinity_mglCaCO3,3.61,,,NA,19969
230,1998-07-06,NA,E,lake,alkalinity_mglCaCO3,4.4,,,NA,19972
210,1998-07-06,NA,E,lake,alkalinity_mglCaCO3,3.9,,,NA,19963
200,1998-07-06,NA,E,lake,alkalinity_mglCaCO3,4.5,,,NA,19960
220,1998-07-06,NA,E,lake,alkalinity_mglCaCO3,4.1,,,NA,19966
30,1998-07-02,NA,,stream,alkalinity_mglCaCO3,4.1,,,NA,19959
20,1998-07-02,NA,,lake,alkalinity_mglCaCO3,4.25,,,NA,19958
100,1998-07-02,NA,,lake,alkalinity_mglCaCO3,4.4,,,NA,19957
60,1998-06-24,NA,,stream,alkalinity_mglCaCO3,5.8,,,NA,20171
50,1998-06-24,NA,,stream,alkalinity_mglCaCO3,4.7,,,NA,20170
90,1998-06-22,NA,,stream,alkalinity_mglCaCO3,1.8,,,NA,20166
225,1998-06-16,NA,E,lake,alkalinity_mglCaCO3,2.2,,,NA,19924
230,1998-06-16,NA,E,lake,alkalinity_mglCaCO3,2.8,,,NA,19927
200,1998-06-16,NA,E,lake,alkalinity_mglCaCO3,4.1,,,NA,19915
210,1998-06-16,NA,E,lake,alkalinity_mglCaCO3,4.2,,,NA,19918
220,1998-06-16,NA,E,lake,alkalinity_mglCaCO3,3.8,,,NA,19921
230,1998-05-27,NA,E,lake,alkalinity_mglCaCO3,3,,,NA,19886
225,1998-05-27,NA,E,lake,alkalinity_mglCaCO3,4,,,NA,19883
200,1998-05-27,NA,E,lake,alkalinity_mglCaCO3,2.9,,,NA,19874
220,1998-05-27,NA,E,lake,alkalinity_mglCaCO3,3.7,,,NA,19880
210,1998-05-27,NA,E,lake,alkalinity_mglCaCO3,3,,,NA,19877
70,1997-10-12,NA,,stream,alkalinity_mglCaCO3,3.7,,,NA,19611
10,1997-10-09,NA,I,lake,alkalinity_mglCaCO3,4,,,NA,19607
110,1997-10-09,NA,,lake,alkalinity_mglCaCO3,4,,,NA,19609
40,1997-10-07,NA,,stream,alkalinity_mglCaCO3,4.1,,,NA,19606
210,1997-10-06,NA,E,lake,alkalinity_mglCaCO3,3.2,,,NA,19595
220,1997-10-06,NA,E,lake,alkalinity_mglCaCO3,3,,,NA,19598
230,1997-10-06,NA,E,lake,alkalinity_mglCaCO3,4,,,NA,19604
225,1997-10-06,NA,E,lake,alkalinity_mglCaCO3,4,,,NA,19601
100,1997-10-05,NA,,lake,alkalinity_mglCaCO3,3.8,,,NA,19594
80,1997-10-05,NA,,stream,alkalinity_mglCaCO3,3.9,,,NA,19593
70,1997-09-21,NA,,stream,alkalinity_mglCaCO3,3.5,,,NA,19574
110,1997-09-17,NA,,lake,alkalinity_mglCaCO3,4.6,,,NA,19571
10,1997-09-17,NA,I,lake,alkalinity_mglCaCO3,4.1,,,NA,19570
40,1997-09-15,NA,,stream,alkalinity_mglCaCO3,4.1,,,NA,19562
100,1997-09-15,NA,,lake,alkalinity_mglCaCO3,3,,,NA,19569
80,1997-09-15,NA,,stream,alkalinity_mglCaCO3,4,,,NA,19568
230,1997-09-10,NA,E,lake,alkalinity_mglCaCO3,4.8,,,NA,19555
220,1997-09-10,NA,E,lake,alkalinity_mglCaCO3,4.1,,,NA,19549
225,1997-09-10,NA,E,lake,alkalinity_mglCaCO3,4,,,NA,19552
210,1997-09-10,NA,E,lake,alkalinity_mglCaCO3,3.5,,,NA,19546
200,1997-09-10,NA,E,lake,alkalinity_mglCaCO3,4.1,,,NA,19543
80,1997-09-09,NA,,stream,alkalinity_mglCaCO3,4.7,,,NA,19542
70,1997-09-02,NA,,stream,alkalinity_mglCaCO3,4.1,,,NA,19535
60,1997-08-28,NA,,stream,alkalinity_mglCaCO3,2.9,,,NA,19534
40,1997-08-28,NA,,stream,alkalinity_mglCaCO3,2.6,,,NA,19532
50,1997-08-28,NA,,stream,alkalinity_mglCaCO3,2.9,,,NA,19533
20,1997-08-27,NA,,lake,alkalinity_mglCaCO3,2.7,,,NA,19529
100,1997-08-27,NA,,lake,alkalinity_mglCaCO3,2.7,,,NA,19531
30,1997-08-27,NA,,stream,alkalinity_mglCaCO3,2.7,,,NA,19530
110,1997-08-26,NA,,lake,alkalinity_mglCaCO3,2.8,,,NA,19526
10,1997-08-26,NA,I,lake,alkalinity_mglCaCO3,3.8,,,NA,19525
90,1997-08-24,NA,,stream,alkalinity_mglCaCO3,3.7,,,NA,19524
110,1997-08-18,NA,,lake,alkalinity_mglCaCO3,3.3,,,NA,19518
10,1997-08-18,NA,I,lake,alkalinity_mglCaCO3,4.1,,,NA,19519
30,1997-08-13,NA,,stream,alkalinity_mglCaCO3,4.2,,,NA,19513
20,1997-08-13,NA,,lake,alkalinity_mglCaCO3,4.1,,,NA,19512
210,1997-08-12,NA,E,lake,alkalinity_mglCaCO3,2.6,,,NA,19509
230,1997-08-11,NA,E,lake,alkalinity_mglCaCO3,2.6,,,NA,19506
225,1997-08-11,NA,E,lake,alkalinity_mglCaCO3,2.7,,,NA,19503
200,1997-08-11,NA,E,lake,alkalinity_mglCaCO3,2.7,,,NA,19497
220,1997-08-11,NA,E,lake,alkalinity_mglCaCO3,2.7,,,NA,19500
90,1997-08-06,NA,,stream,alkalinity_mglCaCO3,2.5,,,NA,19493
80,1997-08-06,NA,,stream,alkalinity_mglCaCO3,2.7,,,NA,19492
110,1997-08-05,NA,,lake,alkalinity_mglCaCO3,3.8,,,NA,19486
10,1997-08-05,NA,I,lake,alkalinity_mglCaCO3,3.9,,,NA,19485
100,1997-08-04,NA,,lake,alkalinity_mglCaCO3,4,,,NA,19484
210,1997-07-22,NA,E,lake,alkalinity_mglCaCO3,3.3,,,NA,19459
220,1997-07-22,NA,E,lake,alkalinity_mglCaCO3,3.1,,,NA,19468
230,1997-07-22,NA,E,lake,alkalinity_mglCaCO3,2.6,,,NA,19465
225,1997-07-22,NA,E,lake,alkalinity_mglCaCO3,0,suspect,,NA,19462
200,1997-07-22,NA,E,lake,alkalinity_mglCaCO3,3.4,,,NA,19456
80,1997-07-20,NA,,stream,alkalinity_mglCaCO3,3.9,,,NA,19455
70,1997-07-20,NA,,stream,alkalinity_mglCaCO3,3.3,,,NA,19454
60,1997-07-19,NA,,stream,alkalinity_mglCaCO3,3.9,,,NA,19453
50,1997-07-19,NA,,stream,alkalinity_mglCaCO3,3.8,,,NA,19452
10,1997-07-16,NA,I,lake,alkalinity_mglCaCO3,3.7,,,NA,19446
90,1997-07-16,NA,,stream,alkalinity_mglCaCO3,3.7,,,NA,19447
110,1997-07-16,NA,,lake,alkalinity_mglCaCO3,3.8,,,NA,19449
10,1997-07-16,NA,I,lake,alkalinity_mglCaCO3,3.9,,,NA,19450
110,1997-07-16,NA,I,lake,alkalinity_mglCaCO3,3.8,,,NA,19451
100,1997-07-16,NA,,lake,alkalinity_mglCaCO3,3.7,,,NA,19448
20,1997-07-15,NA,,lake,alkalinity_mglCaCO3,4,,,NA,19441
30,1997-07-15,NA,,stream,alkalinity_mglCaCO3,3.9,,,NA,19442
200,1997-07-08,NA,E,lake,alkalinity_mglCaCO3,3.2,,,NA,19416
225,1997-07-07,NA,E,lake,alkalinity_mglCaCO3,2.9,,,NA,19413
210,1997-07-07,NA,E,lake,alkalinity_mglCaCO3,4.2,,,NA,19407
220,1997-07-07,NA,E,lake,alkalinity_mglCaCO3,4.2,,,NA,19410
110,1997-06-25,NA,,lake,alkalinity_mglCaCO3,4.1,,,NA,19399
90,1997-06-25,NA,,stream,alkalinity_mglCaCO3,3.8,,,NA,19400
10,1997-06-25,NA,I,lake,alkalinity_mglCaCO3,4,,,NA,19403
80,1997-06-25,NA,,stream,alkalinity_mglCaCO3,2.7,,,NA,19402
60,1997-06-25,NA,,stream,alkalinity_mglCaCO3,4.1,,,NA,19401
50,1997-06-24,NA,,stream,alkalinity_mglCaCO3,4,,,NA,19397
210,1997-06-03,NA,E,lake,alkalinity_mglCaCO3,3.6,,,NA,19370
225,1997-06-03,NA,E,lake,alkalinity_mglCaCO3,4,,,NA,19373
230,1997-06-02,NA,E,lake,alkalinity_mglCaCO3,3.4,,,NA,19367
220,1997-06-02,NA,E,lake,alkalinity_mglCaCO3,3.8,,,NA,19364
200,1997-06-02,NA,E,lake,alkalinity_mglCaCO3,3.4,,,NA,19361
100,1996-10-22,NA,,lake,alkalinity_mglCaCO3,4.2,,,NA,19122
110,1996-10-17,NA,,lake,alkalinity_mglCaCO3,4.3,,,NA,19104
220,1996-10-16,NA,E,lake,alkalinity_mglCaCO3,4.4,,,NA,19101
200,1996-10-08,NA,E,lake,alkalinity_mglCaCO3,4.5,,,NA,19084
210,1996-10-02,NA,E,lake,alkalinity_mglCaCO3,4.5,,,NA,19077
100,1996-10-02,NA,,lake,alkalinity_mglCaCO3,4.4,,,NA,19076
80,1996-10-01,NA,,stream,alkalinity_mglCaCO3,4.2,,,NA,19075
40,1996-09-30,NA,,stream,alkalinity_mglCaCO3,4.8,,,NA,19074
70,1996-09-29,NA,,stream,alkalinity_mglCaCO3,5.1,,,NA,19073
90,1996-09-21,NA,,stream,alkalinity_mglCaCO3,5.7,,,NA,19072
80,1996-09-16,NA,,stream,alkalinity_mglCaCO3,6.3,,,NA,19053
20,1996-09-11,NA,,lake,alkalinity_mglCaCO3,5.4,,,NA,19046
60,1996-09-11,NA,,stream,alkalinity_mglCaCO3,5.1,,,NA,19049
50,1996-09-11,NA,,stream,alkalinity_mglCaCO3,5.1,,,NA,19048
30,1996-09-11,NA,,stream,alkalinity_mglCaCO3,5.3,,,NA,19047
40,1996-09-10,NA,,stream,alkalinity_mglCaCO3,5.3,,,NA,19040
110,1996-09-10,NA,,lake,alkalinity_mglCaCO3,5.2,,,NA,19042
10,1996-09-10,NA,I,lake,alkalinity_mglCaCO3,5.3,,,NA,19041
100,1996-09-09,NA,,lake,alkalinity_mglCaCO3,5.3,,,NA,19039
70,1996-09-08,NA,,stream,alkalinity_mglCaCO3,5.6,,,NA,19038
200,1996-09-04,NA,E,lake,alkalinity_mglCaCO3,4.3,,,NA,19026
210,1996-09-04,NA,E,lake,alkalinity_mglCaCO3,5.3,,,NA,19029
220,1996-09-04,NA,E,lake,alkalinity_mglCaCO3,5.4,,,NA,19032
230,1996-09-04,NA,E,lake,alkalinity_mglCaCO3,5.3,,,NA,19035
80,1996-08-22,NA,,stream,alkalinity_mglCaCO3,4.4,,,NA,19011
50,1996-08-22,NA,,stream,alkalinity_mglCaCO3,4.5,,,NA,19010
110,1996-08-21,NA,,lake,alkalinity_mglCaCO3,4.3,,,NA,19005
10,1996-08-21,NA,I,lake,alkalinity_mglCaCO3,4.2,,,NA,19009
40,1996-08-20,NA,,stream,alkalinity_mglCaCO3,4.4,,,NA,19004
30,1996-08-19,NA,,stream,alkalinity_mglCaCO3,4.7,,,NA,19001
20,1996-08-19,NA,,lake,alkalinity_mglCaCO3,4.6,,,NA,19000
100,1996-08-19,NA,,lake,alkalinity_mglCaCO3,5.5,,,NA,19003
90,1996-08-19,NA,,stream,alkalinity_mglCaCO3,4.4,,,NA,19002
70,1996-08-18,NA,,stream,alkalinity_mglCaCO3,4.5,,,NA,18999
210,1996-08-14,NA,E,lake,alkalinity_mglCaCO3,3.7,,,NA,18990
230,1996-08-14,NA,E,lake,alkalinity_mglCaCO3,5.1,,,NA,18996
200,1996-08-14,NA,E,lake,alkalinity_mglCaCO3,4.6,,,NA,18987
220,1996-08-14,NA,E,lake,alkalinity_mglCaCO3,4.6,,,NA,18993
110,1996-08-05,NA,,lake,alkalinity_mglCaCO3,3.4,,,NA,18963
10,1996-08-05,NA,I,lake,alkalinity_mglCaCO3,4.9,,,NA,18962
90,1996-08-02,NA,,stream,alkalinity_mglCaCO3,4.4,,,NA,18957
80,1996-07-30,NA,,stream,alkalinity_mglCaCO3,4.8,,,NA,18956
60,1996-07-30,NA,,stream,alkalinity_mglCaCO3,4.2,,,NA,18955
50,1996-07-30,NA,,stream,alkalinity_mglCaCO3,4.1,,,NA,18954
20,1996-07-29,NA,,lake,alkalinity_mglCaCO3,4.4,,,NA,18952
100,1996-07-29,NA,,lake,alkalinity_mglCaCO3,4.6,,,NA,18951
30,1996-07-29,NA,,stream,alkalinity_mglCaCO3,4.6,,,NA,18953
40,1996-07-28,NA,,stream,alkalinity_mglCaCO3,4.4,,,NA,18949
70,1996-07-28,NA,,stream,alkalinity_mglCaCO3,4.6,,,NA,18950
220,1996-07-24,NA,E,lake,alkalinity_mglCaCO3,3.5,,,NA,18937
230,1996-07-24,NA,E,lake,alkalinity_mglCaCO3,4.6,,,NA,18940
200,1996-07-24,NA,E,lake,alkalinity_mglCaCO3,4.2,,,NA,18943
210,1996-07-24,NA,E,lake,alkalinity_mglCaCO3,4.2,,,NA,18946
50,1996-07-14,NA,,stream,alkalinity_mglCaCO3,4.5,,,NA,18897
60,1996-07-14,NA,,stream,alkalinity_mglCaCO3,4.3,,,NA,18898
10,1996-07-11,NA,I,lake,alkalinity_mglCaCO3,4.5,,,NA,18893
110,1996-07-11,NA,,lake,alkalinity_mglCaCO3,4.4,,,NA,18895
90,1996-07-11,NA,,stream,alkalinity_mglCaCO3,4.5,,,NA,18894
80,1996-07-09,NA,,stream,alkalinity_mglCaCO3,4.8,,,NA,18892
