datetime,depth,observation,variable,site_id
2021-09-25T00:00:00Z,1,20.413301736111112,temperature,sunp
2021-09-26T00:00:00Z,1,20.158024027777778,temperature,sunp
2021-09-27T00:00:00Z,1,19.724948333333337,temperature,sunp
2021-09-28T00:00:00Z,1,19.52943048611111,temperature,sunp
2021-09-29T00:00:00Z,1,19.06974465277778,temperature,sunp
2021-09-30T00:00:00Z,1,18.57327520833333,temperature,sunp
2021-10-01T00:00:00Z,1,18.106071666666665,temperature,sunp
2021-10-02T00:00:00Z,1,17.80541472222222,temperature,sunp
2021-10-03T00:00:00Z,1,17.659676458333333,temperature,sunp
2021-10-04T00:00:00Z,1,17.361833541666666,temperature,sunp
2021-10-05T00:00:00Z,1,17.149520069444446,temperature,sunp
2021-10-06T00:00:00Z,1,17.23542173611111,temperature,sunp
2021-10-07T00:00:00Z,1,17.360781041666666,temperature,sunp
2021-10-08T00:00:00Z,1,17.488165625,temperature,sunp
2021-10-09T00:00:00Z,1,17.03325048611111,temperature,sunp
2021-10-10T00:00:00Z,1,16.721128125,temperature,sunp
2021-10-11T00:00:00Z,1,16.940876319444445,temperature,sunp
2021-10-12T00:00:00Z,1,17.104914930555555,temperature,sunp
2021-10-13T00:00:00Z,1,17.297449166666667,temperature,sunp
2021-10-14T00:00:00Z,1,17.24189638888889,temperature,sunp
2021-10-15T00:00:00Z,1,17.475079861111112,temperature,sunp
2021-10-16T00:00:00Z,1,17.466499097222222,temperature,sunp
2021-10-17T00:00:00Z,1,17.040001458333332,temperature,sunp
2021-10-18T00:00:00Z,1,16.528535208333334,temperature,sunp
2021-10-19T00:00:00Z,1,15.971678260869565,temperature,sunp
2021-10-20T00:00:00Z,1,NA,temperature,sunp
2021-10-21T00:00:00Z,1,NA,temperature,sunp
2021-10-22T00:00:00Z,1,NA,temperature,sunp
2021-10-23T00:00:00Z,1,NA,temperature,sunp
2021-10-24T00:00:00Z,1,NA,temperature,sunp
2021-10-25T00:00:00Z,1,NA,temperature,sunp
2021-10-26T00:00:00Z,1,NA,temperature,sunp
2021-10-27T00:00:00Z,1,NA,temperature,sunp
2021-10-28T00:00:00Z,1,NA,temperature,sunp
2021-10-29T00:00:00Z,1,NA,temperature,sunp
2021-10-30T00:00:00Z,1,NA,temperature,sunp
2021-10-31T00:00:00Z,1,NA,temperature,sunp
2021-11-01T00:00:00Z,1,NA,temperature,sunp
2021-11-02T00:00:00Z,1,NA,temperature,sunp
2021-11-03T00:00:00Z,1,NA,temperature,sunp
2021-11-04T00:00:00Z,1,NA,temperature,sunp
2021-11-05T00:00:00Z,1,NA,temperature,sunp
2021-11-06T00:00:00Z,1,NA,temperature,sunp
2021-11-07T00:00:00Z,1,NA,temperature,sunp
2021-11-08T00:00:00Z,1,NA,temperature,sunp
2021-11-09T00:00:00Z,1,NA,temperature,sunp
2021-11-10T00:00:00Z,1,NA,temperature,sunp
2021-11-11T00:00:00Z,1,NA,temperature,sunp
2021-11-12T00:00:00Z,1,NA,temperature,sunp
2021-11-13T00:00:00Z,1,NA,temperature,sunp
2021-11-14T00:00:00Z,1,NA,temperature,sunp
2021-11-15T00:00:00Z,1,NA,temperature,sunp
2021-11-16T00:00:00Z,1,NA,temperature,sunp
2021-11-17T00:00:00Z,1,NA,temperature,sunp
2021-11-18T00:00:00Z,1,NA,temperature,sunp
2021-11-19T00:00:00Z,1,NA,temperature,sunp
2021-11-20T00:00:00Z,1,NA,temperature,sunp
2021-11-21T00:00:00Z,1,NA,temperature,sunp
2021-11-22T00:00:00Z,1,NA,temperature,sunp
2021-11-23T00:00:00Z,1,NA,temperature,sunp
2021-11-24T00:00:00Z,1,NA,temperature,sunp
2021-11-25T00:00:00Z,1,NA,temperature,sunp
2021-11-26T00:00:00Z,1,NA,temperature,sunp
2021-11-27T00:00:00Z,1,NA,temperature,sunp
2021-11-28T00:00:00Z,1,NA,temperature,sunp
2021-11-29T00:00:00Z,1,NA,temperature,sunp
2021-11-30T00:00:00Z,1,NA,temperature,sunp
2021-12-01T00:00:00Z,1,NA,temperature,sunp
2021-12-02T00:00:00Z,1,NA,temperature,sunp
2021-12-03T00:00:00Z,1,NA,temperature,sunp
2021-12-04T00:00:00Z,1,NA,temperature,sunp
2021-12-05T00:00:00Z,1,NA,temperature,sunp
2021-12-06T00:00:00Z,1,NA,temperature,sunp
2021-12-07T00:00:00Z,1,NA,temperature,sunp
2021-12-08T00:00:00Z,1,NA,temperature,sunp
2021-12-09T00:00:00Z,1,NA,temperature,sunp
2021-12-10T00:00:00Z,1,NA,temperature,sunp
