datetime,site_id,variable,depth,observation
2020-03-21T00:00:00Z,SUGG,temperature,0,22.295833333333334
2020-03-21T00:00:00Z,SUGG,temperature,0.25,20.565208333333334
2020-03-21T00:00:00Z,SUGG,temperature,0.5,19.61375
2020-03-21T00:00:00Z,SUGG,temperature,0.75,19.041458333333335
2020-03-21T00:00:00Z,SUGG,temperature,1,18.91
2020-05-01T00:00:00Z,SUGG,temperature,0,25.552916666666665
2020-05-01T00:00:00Z,SUGG,temperature,0.25,25.351041666666667
2020-05-01T00:00:00Z,SUGG,temperature,0.5,25.114583333333332
2020-05-01T00:00:00Z,SUGG,temperature,0.75,24.799166666666668
2020-05-01T00:00:00Z,SUGG,temperature,1,24.666875
2020-05-08T00:00:00Z,SUGG,temperature,0,25.0825
2020-05-08T00:00:00Z,SUGG,temperature,0.25,25.038125
2020-05-08T00:00:00Z,SUGG,temperature,0.5,24.792083333333338
2020-05-08T00:00:00Z,SUGG,temperature,0.75,24.472291666666667
2020-05-08T00:00:00Z,SUGG,temperature,1,24.341666666666665
2020-10-31T00:00:00Z,SUGG,temperature,0,25.004166666666663
2020-10-31T00:00:00Z,SUGG,temperature,0.25,24.85729166666667
2020-10-31T00:00:00Z,SUGG,temperature,0.5,24.776875
2020-10-31T00:00:00Z,SUGG,temperature,0.75,24.735
2020-10-31T00:00:00Z,SUGG,temperature,1,24.729166666666668
2020-11-16T00:00:00Z,SUGG,temperature,0,23.84875
2020-11-16T00:00:00Z,SUGG,temperature,0.25,23.681875
2020-11-16T00:00:00Z,SUGG,temperature,0.5,23.60875
2020-11-16T00:00:00Z,SUGG,temperature,0.75,23.541875
2020-11-16T00:00:00Z,SUGG,temperature,1,23.520416666666662
2020-12-18T00:00:00Z,SUGG,temperature,0,14.902291666666668
2020-12-18T00:00:00Z,SUGG,temperature,0.25,14.880625
2020-12-18T00:00:00Z,SUGG,temperature,0.5,14.829791666666669
2020-12-18T00:00:00Z,SUGG,temperature,0.75,14.78375
2020-12-18T00:00:00Z,SUGG,temperature,1,14.776041666666666
2021-01-19T00:00:00Z,SUGG,temperature,NA,NA
2021-02-20T00:00:00Z,SUGG,temperature,NA,NA
2021-03-08T00:00:00Z,SUGG,temperature,NA,NA
2021-03-24T00:00:00Z,SUGG,temperature,NA,NA
2021-04-25T00:00:00Z,SUGG,temperature,0,24.706458333333337
2021-04-25T00:00:00Z,SUGG,temperature,0.25,24.664166666666667
2021-04-25T00:00:00Z,SUGG,temperature,0.5,24.603958333333335
2021-04-25T00:00:00Z,SUGG,temperature,0.75,24.49020833333333
2021-04-25T00:00:00Z,SUGG,temperature,1,24.108541666666667
2021-05-04T00:00:00Z,SUGG,temperature,0,28.585416666666667
2021-05-04T00:00:00Z,SUGG,temperature,0.25,28.509375
2021-05-04T00:00:00Z,SUGG,temperature,0.5,28.433125
2021-05-04T00:00:00Z,SUGG,temperature,0.75,28.106041666666663
2021-05-04T00:00:00Z,SUGG,temperature,1,26.994791666666668
2021-07-14T00:00:00Z,SUGG,temperature,0,29.875625
2021-07-14T00:00:00Z,SUGG,temperature,0.25,29.779375
2021-07-14T00:00:00Z,SUGG,temperature,0.5,29.457916666666662
2021-07-14T00:00:00Z,SUGG,temperature,0.75,28.667708333333337
2021-07-14T00:00:00Z,SUGG,temperature,1,27.65625
2021-07-30T00:00:00Z,SUGG,temperature,0,31.039166666666667
2021-07-30T00:00:00Z,SUGG,temperature,0.25,30.699166666666667
2021-07-30T00:00:00Z,SUGG,temperature,0.5,30.104375
2021-07-30T00:00:00Z,SUGG,temperature,0.75,29.660416666666663
2021-07-30T00:00:00Z,SUGG,temperature,1,29.33875
2021-11-03T00:00:00Z,SUGG,temperature,0,22.201458333333335
2021-11-03T00:00:00Z,SUGG,temperature,0.25,21.9075
2021-11-03T00:00:00Z,SUGG,temperature,0.5,21.505416666666665
2021-11-03T00:00:00Z,SUGG,temperature,0.75,21.184583333333332
2021-11-03T00:00:00Z,SUGG,temperature,1,20.966666666666665
2021-12-05T00:00:00Z,SUGG,temperature,0,17.36895833333333
2021-12-05T00:00:00Z,SUGG,temperature,0.25,16.884791666666665
2021-12-05T00:00:00Z,SUGG,temperature,0.5,16.653333333333332
2021-12-05T00:00:00Z,SUGG,temperature,0.75,16.376458333333332
2021-12-05T00:00:00Z,SUGG,temperature,1,16.189166666666665
2021-12-29T00:00:00Z,SUGG,temperature,0,19.408958333333334
2021-12-29T00:00:00Z,SUGG,temperature,0.25,19.300625
2021-12-29T00:00:00Z,SUGG,temperature,0.5,19.13375
2021-12-29T00:00:00Z,SUGG,temperature,0.75,18.681041666666665
2021-12-29T00:00:00Z,SUGG,temperature,1,18.072916666666668
2022-01-06T00:00:00Z,SUGG,temperature,0,18.281875
2022-01-06T00:00:00Z,SUGG,temperature,0.25,18.075208333333332
2022-01-06T00:00:00Z,SUGG,temperature,0.5,17.93375
2022-01-06T00:00:00Z,SUGG,temperature,0.75,17.876875
2022-01-06T00:00:00Z,SUGG,temperature,1,17.816875
2022-01-14T00:00:00Z,SUGG,temperature,0,16.721458333333334
2022-01-14T00:00:00Z,SUGG,temperature,0.25,16.70875
2022-01-14T00:00:00Z,SUGG,temperature,0.5,16.690416666666668
2022-01-14T00:00:00Z,SUGG,temperature,0.75,16.663125
2022-01-14T00:00:00Z,SUGG,temperature,1,16.638541666666665
2022-01-30T00:00:00Z,SUGG,temperature,0,12.027708333333331
2022-01-30T00:00:00Z,SUGG,temperature,0.25,11.937708333333331
2022-01-30T00:00:00Z,SUGG,temperature,0.5,11.882916666666668
2022-01-30T00:00:00Z,SUGG,temperature,0.75,11.845833333333331
2022-01-30T00:00:00Z,SUGG,temperature,1,11.801666666666668
2022-02-23T00:00:00Z,SUGG,temperature,0,21.978541666666665
2022-02-23T00:00:00Z,SUGG,temperature,0.25,21.051041666666663
2022-02-23T00:00:00Z,SUGG,temperature,0.5,20.169375
2022-02-23T00:00:00Z,SUGG,temperature,0.75,19.337083333333332
2022-02-23T00:00:00Z,SUGG,temperature,1,18.68375
2022-03-03T00:00:00Z,SUGG,temperature,0,21.173125
2022-03-03T00:00:00Z,SUGG,temperature,0.25,20.141041666666663
2022-03-03T00:00:00Z,SUGG,temperature,0.5,19.64125
2022-03-03T00:00:00Z,SUGG,temperature,0.75,19.360833333333332
2022-03-03T00:00:00Z,SUGG,temperature,1,19.17625
2022-03-20T00:00:00Z,SUGG,temperature,0,22.399791666666665
2022-03-20T00:00:00Z,SUGG,temperature,0.25,22.382916666666667
2022-03-20T00:00:00Z,SUGG,temperature,0.5,22.352291666666662
2022-03-20T00:00:00Z,SUGG,temperature,0.75,22.265833333333333
2022-03-20T00:00:00Z,SUGG,temperature,1,21.808125
2022-04-04T00:00:00Z,SUGG,temperature,0,23.689791666666668
2022-04-04T00:00:00Z,SUGG,temperature,0.25,23.60875
2022-04-04T00:00:00Z,SUGG,temperature,0.5,23.393333333333334
2022-04-04T00:00:00Z,SUGG,temperature,0.75,22.888125
2022-04-04T00:00:00Z,SUGG,temperature,1,22.063125
2022-04-12T00:00:00Z,SUGG,temperature,0,23.73645833333333
2022-04-12T00:00:00Z,SUGG,temperature,0.25,23.579375
2022-04-12T00:00:00Z,SUGG,temperature,0.5,23.195
2022-04-12T00:00:00Z,SUGG,temperature,0.75,22.845208333333332
2022-04-12T00:00:00Z,SUGG,temperature,1,22.49875
2022-04-28T00:00:00Z,SUGG,temperature,0,26.2175
