datetime,site_id,variable,depth,observation
2021-05-20T00:00:00Z,ccre,temperature,6,17.332725
2021-05-20T00:00:00Z,ccre,temperature,7,15.418748472222225
2021-05-20T00:00:00Z,ccre,temperature,8,13.489726875
2021-05-20T00:00:00Z,ccre,temperature,9,12.088108680555557
2021-05-20T00:00:00Z,ccre,temperature,10,10.240133527777775
2021-05-20T00:00:00Z,ccre,temperature,11,9.8936284375
2021-05-20T00:00:00Z,ccre,temperature,12,9.496036833333331
2021-05-20T00:00:00Z,ccre,temperature,13,9.352037881944444
2021-06-05T00:00:00Z,ccre,temperature,2,24.153255
2021-06-05T00:00:00Z,ccre,temperature,3,23.755776944444445
2021-06-05T00:00:00Z,ccre,temperature,4,23.38631743055555
2021-06-05T00:00:00Z,ccre,temperature,5,21.093386388888888
2021-06-05T00:00:00Z,ccre,temperature,6,18.344182361111113
2021-06-05T00:00:00Z,ccre,temperature,7,16.73041
2021-06-05T00:00:00Z,ccre,temperature,8,14.842688541666666
2021-06-05T00:00:00Z,ccre,temperature,9,12.646553125
2021-06-05T00:00:00Z,ccre,temperature,10,10.460460416666669
2021-06-05T00:00:00Z,ccre,temperature,11,10.169048631944444
2021-06-05T00:00:00Z,ccre,temperature,12,9.81795988888889
2021-06-05T00:00:00Z,ccre,temperature,13,9.689400354166668
2021-06-28T00:00:00Z,ccre,temperature,2,26.53980347222222
2021-06-28T00:00:00Z,ccre,temperature,3,26.20004652777778
2021-06-28T00:00:00Z,ccre,temperature,4,26.071180902777776
2021-06-28T00:00:00Z,ccre,temperature,5,25.82320138888889
2021-06-28T00:00:00Z,ccre,temperature,6,23.97972875
2021-06-28T00:00:00Z,ccre,temperature,7,19.223393055555555
2021-06-28T00:00:00Z,ccre,temperature,8,16.222885347222224
2021-06-28T00:00:00Z,ccre,temperature,9,13.673755277777778
2021-06-28T00:00:00Z,ccre,temperature,10,11.019337569444444
2021-06-28T00:00:00Z,ccre,temperature,11,10.684163680555557
2021-06-28T00:00:00Z,ccre,temperature,12,10.287117777777778
2021-06-28T00:00:00Z,ccre,temperature,13,10.130365
2021-07-14T00:00:00Z,ccre,temperature,2,28.202944722222224
2021-07-14T00:00:00Z,ccre,temperature,3,28.087966458333337
2021-07-14T00:00:00Z,ccre,temperature,4,27.77899222222222
2021-07-14T00:00:00Z,ccre,temperature,5,27.50519347222222
2021-07-14T00:00:00Z,ccre,temperature,6,26.98707513888889
2021-07-14T00:00:00Z,ccre,temperature,7,21.84616201388889
2021-07-14T00:00:00Z,ccre,temperature,8,17.865171597222222
2021-07-14T00:00:00Z,ccre,temperature,9,14.690396319444444
2021-07-14T00:00:00Z,ccre,temperature,10,11.357127986111111
2021-07-14T00:00:00Z,ccre,temperature,11,10.975949930555556
2021-07-14T00:00:00Z,ccre,temperature,12,10.582266666666667
2021-07-14T00:00:00Z,ccre,temperature,13,10.416002569444444
2021-07-30T00:00:00Z,ccre,temperature,2,28.783786666666668
2021-07-30T00:00:00Z,ccre,temperature,3,28.778473958333333
2021-07-30T00:00:00Z,ccre,temperature,4,28.750597638888888
2021-07-30T00:00:00Z,ccre,temperature,5,28.600389791666668
2021-07-30T00:00:00Z,ccre,temperature,6,28.146667847222226
2021-07-30T00:00:00Z,ccre,temperature,7,25.88519486111111
2021-07-30T00:00:00Z,ccre,temperature,8,19.7772875
2021-07-30T00:00:00Z,ccre,temperature,9,15.954164444444444
2021-07-30T00:00:00Z,ccre,temperature,10,11.717924791666666
2021-07-30T00:00:00Z,ccre,temperature,11,11.258557916666666
2021-07-30T00:00:00Z,ccre,temperature,12,10.830595763888889
2021-07-30T00:00:00Z,ccre,temperature,13,10.683593819444445
2021-08-24T00:00:00Z,ccre,temperature,2,28.868584791666667
2021-08-24T00:00:00Z,ccre,temperature,3,28.433784305555555
2021-08-24T00:00:00Z,ccre,temperature,4,28.12224284722222
2021-08-24T00:00:00Z,ccre,temperature,5,27.45175097222222
2021-08-24T00:00:00Z,ccre,temperature,6,26.915694513888887
2021-08-24T00:00:00Z,ccre,temperature,7,26.078435
2021-08-24T00:00:00Z,ccre,temperature,8,22.783239722222223
2021-08-24T00:00:00Z,ccre,temperature,9,18.44100277777778
2021-08-24T00:00:00Z,ccre,temperature,10,12.624716805555556
2021-08-24T00:00:00Z,ccre,temperature,11,11.788227777777776
2021-08-24T00:00:00Z,ccre,temperature,12,11.242833194444444
2021-08-24T00:00:00Z,ccre,temperature,13,11.087090416666667
2021-09-25T00:00:00Z,ccre,temperature,2,23.337503472222224
2021-09-25T00:00:00Z,ccre,temperature,3,23.33893625
2021-09-25T00:00:00Z,ccre,temperature,4,23.243766597222223
2021-09-25T00:00:00Z,ccre,temperature,5,23.126057777777778
2021-09-25T00:00:00Z,ccre,temperature,6,23.02547638888889
2021-09-25T00:00:00Z,ccre,temperature,7,22.93254138888889
2021-09-25T00:00:00Z,ccre,temperature,8,21.592980416666663
2021-09-25T00:00:00Z,ccre,temperature,9,19.924476458333334
2021-09-25T00:00:00Z,ccre,temperature,10,13.72929923611111
2021-09-25T00:00:00Z,ccre,temperature,11,12.440342361111112
